ISO3,Country,Residence Type,Service Type,Year,Coverage,Population,Service level
SLE,Sierra Leone,urban,Hygiene,2005,38.06184,798625.0267,No handwashing facility
SLE,Sierra Leone,total,Sanitation,2005,23.40814,1330362.626,Open defecation
SLE,Sierra Leone,rural,Sanitation,2005,33.47453,1200096.646,Open defecation
SLE,Sierra Leone,urban,Sanitation,2005,6.20838,130266.0464,Open defecation
SLE,Sierra Leone,total,Drinking water,2005,31.28117,1777813.625,Surface water
SLE,Sierra Leone,rural,Drinking water,2005,45.4204,1628368.618,Surface water
SLE,Sierra Leone,urban,Drinking water,2005,7.12244,149445.1007,Surface water
SLE,Sierra Leone,total,Sanitation,2005,6.18383,351447.5604,Safely managed service
SLE,Sierra Leone,rural,Sanitation,2005,3.18674,114247.8572,Safely managed service
SLE,Sierra Leone,urban,Sanitation,2005,11.30475,237199.6855,Safely managed service
SLE,Sierra Leone,total,Drinking water,2005,6.06989,344972.027,Safely managed service
SLE,Sierra Leone,rural,Drinking water,2005,3.13227,112295.3105,Safely managed service
SLE,Sierra Leone,urban,Drinking water,2005,11.08919,232676.6991,Safely managed service
SLE,Sierra Leone,total,Sanitation,2005,38.58826,2193099.551,Unimproved
SLE,Sierra Leone,rural,Sanitation,2005,44.30472,1588370.162,Unimproved
SLE,Sierra Leone,urban,Sanitation,2005,28.82093,604729.4145,Unimproved
SLE,Sierra Leone,total,Drinking water,2005,16.00783,909778.4466,Unimproved
SLE,Sierra Leone,rural,Drinking water,2005,18.94632,679245.1699,Unimproved
SLE,Sierra Leone,urban,Drinking water,2005,10.98704,230533.2819,Unimproved
SLE,Sierra Leone,total,Hygiene,2006,10.82894,629137.1517,Basic service
SLE,Sierra Leone,rural,Hygiene,2006,5.22618,190366.4508,Basic service
SLE,Sierra Leone,urban,Hygiene,2006,20.24579,438770.7092,Basic service
SLE,Sierra Leone,total,Sanitation,2006,3.56935,207370.9469,Basic service
SLE,Sierra Leone,rural,Sanitation,2006,1.33823,48745.78129,Basic service
SLE,Sierra Leone,urban,Sanitation,2006,7.31929,158625.1616,Basic service
SLE,Sierra Leone,total,Drinking water,2006,40.74594,2367247.096,Basic service
SLE,Sierra Leone,rural,Drinking water,2006,29.64099,1079689.18,Basic service
SLE,Sierra Leone,urban,Drinking water,2006,59.41058,1287557.965,Basic service
SLE,Sierra Leone,total,Hygiene,2006,45.30393,2632055.856,Limited service
SLE,Sierra Leone,rural,Hygiene,2006,47.45271,1728490.464,Limited service
SLE,Sierra Leone,urban,Hygiene,2006,41.69237,903565.426,Limited service
SLE,Sierra Leone,total,Sanitation,2006,28.96207,1682630.78,Limited service
SLE,Sierra Leone,rural,Sanitation,2006,18.32323,667433.5374,Limited service
SLE,Sierra Leone,urban,Sanitation,2006,46.8433,1015197.264,Limited service
SLE,Sierra Leone,total,Drinking water,2006,6.90836,401360.1715,Limited service
SLE,Sierra Leone,rural,Drinking water,2006,3.98225,145055.6491,Limited service
SLE,Sierra Leone,urban,Drinking water,2006,11.82642,256304.5276,Limited service
SLE,Sierra Leone,total,Hygiene,2006,43.86713,2548580.908,No handwashing facility
SLE,Sierra Leone,rural,Hygiene,2006,47.32111,1723697.116,No handwashing facility
SLE,Sierra Leone,urban,Hygiene,2006,38.06184,824883.8928,No handwashing facility
SLE,Sierra Leone,total,Sanitation,2006,22.98259,1335236.354,Open defecation
SLE,Sierra Leone,rural,Sanitation,2006,33.03254,1203228.012,Open defecation
SLE,Sierra Leone,urban,Sanitation,2006,6.09114,132008.358,Open defecation
SLE,Sierra Leone,total,Drinking water,2006,29.98051,1741799.677,Surface water
SLE,Sierra Leone,rural,Drinking water,2006,43.77001,1594346.106,Surface water
SLE,Sierra Leone,urban,Drinking water,2006,6.80381,147453.5932,Surface water
SLE,Sierra Leone,total,Sanitation,2006,6.5873,382707.5218,Safely managed service
SLE,Sierra Leone,rural,Sanitation,2006,3.48418,126912.9734,Safely managed service
SLE,Sierra Leone,urban,Sanitation,2006,11.80289,255794.5535,Safely managed service
SLE,Sierra Leone,total,Drinking water,2006,6.28321,365040.5079,Safely managed service
SLE,Sierra Leone,rural,Drinking water,2006,3.38319,123234.5821,Safely managed service
SLE,Sierra Leone,urban,Drinking water,2006,11.15742,241805.9306,Safely managed service
SLE,Sierra Leone,total,Sanitation,2006,37.89869,2201828.403,Unimproved
SLE,Sierra Leone,rural,Sanitation,2006,43.82183,1596233.694,Unimproved
SLE,Sierra Leone,urban,Sanitation,2006,27.94339,605594.6626,Unimproved
SLE,Sierra Leone,total,Drinking water,2006,16.08198,934326.5333,Unimproved
SLE,Sierra Leone,rural,Drinking water,2006,19.22356,700228.4739,Unimproved
SLE,Sierra Leone,urban,Drinking water,2006,10.80176,234097.9969,Unimproved
SLE,Sierra Leone,total,Hygiene,2007,10.88692,646591.8941,Basic service
SLE,Sierra Leone,rural,Hygiene,2007,5.22618,193407.9729,Basic service
SLE,Sierra Leone,urban,Hygiene,2007,20.24579,453183.947,Basic service
SLE,Sierra Leone,total,Sanitation,2007,3.79131,225171.7877,Basic service
SLE,Sierra Leone,rural,Sanitation,2007,1.45681,53912.78986,Basic service
SLE,Sierra Leone,urban,Sanitation,2007,7.65092,171259.0132,Basic service
SLE,Sierra Leone,total,Drinking water,2007,41.68534,2475760.342,Basic service
SLE,Sierra Leone,rural,Drinking water,2007,30.66388,1134794.21,Basic service
SLE,Sierra Leone,urban,Drinking water,2007,59.90705,1340966.201,Basic service
SLE,Sierra Leone,total,Hygiene,2007,45.28169,2689353.666,Limited service
SLE,Sierra Leone,rural,Hygiene,2007,47.45271,1756106.895,Limited service
SLE,Sierra Leone,urban,Hygiene,2007,41.69237,933246.7676,Limited service
SLE,Sierra Leone,total,Sanitation,2007,29.43963,1748467.563,Limited service
SLE,Sierra Leone,rural,Sanitation,2007,18.81892,696441.4833,Limited service
SLE,Sierra Leone,urban,Sanitation,2007,46.99879,1052026.13,Limited service
SLE,Sierra Leone,total,Drinking water,2007,6.9716,414054.9577,Limited service
SLE,Sierra Leone,rural,Drinking water,2007,4.07194,150692.2567,Limited service
SLE,Sierra Leone,urban,Drinking water,2007,11.76561,263362.7144,Limited service
SLE,Sierra Leone,total,Hygiene,2007,43.83139,2603217.493,No handwashing facility
SLE,Sierra Leone,rural,Hygiene,2007,47.32111,1751236.963,No handwashing facility
SLE,Sierra Leone,urban,Hygiene,2007,38.06184,851980.6142,No handwashing facility
SLE,Sierra Leone,total,Sanitation,2007,22.559,1339815.689,Open defecation
SLE,Sierra Leone,rural,Sanitation,2007,32.59055,1206095.244,Open defecation
SLE,Sierra Leone,urban,Sanitation,2007,5.9739,133720.4053,Open defecation
SLE,Sierra Leone,total,Drinking water,2007,28.68935,1703907.521,Surface water
SLE,Sierra Leone,rural,Drinking water,2007,42.11961,1558742.26,Surface water
SLE,Sierra Leone,urban,Drinking water,2007,6.48519,145165.2072,Surface water
SLE,Sierra Leone,total,Sanitation,2007,7.0043,415996.6725,Safely managed service
SLE,Sierra Leone,rural,Sanitation,2007,3.79479,140435.8075,Safely managed service
SLE,Sierra Leone,urban,Sanitation,2007,12.31056,275560.8797,Safely managed service
SLE,Sierra Leone,total,Drinking water,2007,6.50131,386123.3564,Safely managed service
SLE,Sierra Leone,rural,Drinking water,2007,3.64377,134846.9466,Safely managed service
SLE,Sierra Leone,urban,Drinking water,2007,11.22566,251276.423,Safely managed service
SLE,Sierra Leone,total,Sanitation,2007,37.20577,2209711.284,Unimproved
SLE,Sierra Leone,rural,Sanitation,2007,43.33894,1603866.473,Unimproved
SLE,Sierra Leone,urban,Sanitation,2007,27.06584,605844.8757,Unimproved
SLE,Sierra Leone,total,Drinking water,2007,16.15239,959316.8559,Unimproved
SLE,Sierra Leone,rural,Drinking water,2007,19.5008,721676.1546,Unimproved
SLE,Sierra Leone,urban,Drinking water,2007,10.61649,237640.7752,Unimproved
SLE,Sierra Leone,total,Hygiene,2008,10.9452,666656.5457,Basic service
SLE,Sierra Leone,rural,Hygiene,2008,5.22618,197112.8907,Basic service
SLE,Sierra Leone,urban,Hygiene,2008,20.24579,469543.6551,Basic service
SLE,Sierra Leone,total,Sanitation,2008,4.02073,244897.2978,Basic service
SLE,Sierra Leone,rural,Sanitation,2008,1.58038,59606.21855,Basic service
SLE,Sierra Leone,urban,Sanitation,2008,7.98938,185291.0847,Basic service
SLE,Sierra Leone,total,Drinking water,2008,42.61845,2595830.366,Basic service
SLE,Sierra Leone,rural,Drinking water,2008,31.68126,1194904.304,Basic service
SLE,Sierra Leone,urban,Drinking water,2008,60.40514,1400926.153,Basic service
SLE,Sierra Leone,total,Hygiene,2008,45.25934,2756683.331,Limited service
SLE,Sierra Leone,rural,Hygiene,2008,47.45271,1789746.83,Limited service
SLE,Sierra Leone,urban,Hygiene,2008,41.69237,966936.4974,Limited service
SLE,Sierra Leone,total,Sanitation,2008,29.89763,1821022.926,Limited service
SLE,Sierra Leone,rural,Sanitation,2008,19.29643,727792.6757,Limited service
SLE,Sierra Leone,urban,Sanitation,2008,47.13791,1093230.25,Limited service
SLE,Sierra Leone,total,Drinking water,2008,7.03065,428226.8719,Limited service
SLE,Sierra Leone,rural,Drinking water,2008,4.15747,156804.7693,Limited service
SLE,Sierra Leone,urban,Drinking water,2008,11.70318,271422.1025,Limited service
SLE,Sierra Leone,total,Hygiene,2008,43.79546,2667520.14,No handwashing facility
SLE,Sierra Leone,rural,Hygiene,2008,47.32111,1784783.61,No handwashing facility
SLE,Sierra Leone,urban,Hygiene,2008,38.06184,882736.6775,No handwashing facility
SLE,Sierra Leone,total,Sanitation,2008,22.13739,1348357.457,Open defecation
SLE,Sierra Leone,rural,Sanitation,2008,32.14856,1212528.859,Open defecation
SLE,Sierra Leone,urban,Sanitation,2008,5.85666,135828.594,Open defecation
SLE,Sierra Leone,total,Drinking water,2008,27.4078,1669370.495,Surface water
SLE,Sierra Leone,rural,Drinking water,2008,40.46922,1526354.468,Surface water
SLE,Sierra Leone,urban,Drinking water,2008,6.16657,143016.0224,Surface water
SLE,Sierra Leone,total,Sanitation,2008,7.43478,452841.7928,Safely managed service
SLE,Sierra Leone,rural,Sanitation,2008,4.11859,155338.3379,Safely managed service
SLE,Sierra Leone,urban,Sanitation,2008,12.82776,297503.4548,Safely managed service
SLE,Sierra Leone,total,Drinking water,2008,6.72405,409552.5733,Safely managed service
SLE,Sierra Leone,rural,Drinking water,2008,3.91402,147622.6857,Safely managed service
SLE,Sierra Leone,urban,Drinking water,2008,11.29389,261929.8875,Safely managed service
SLE,Sierra Leone,total,Sanitation,2008,36.50947,2223740.518,Unimproved
SLE,Sierra Leone,rural,Sanitation,2008,42.85605,1616377.208,Unimproved
SLE,Sierra Leone,urban,Sanitation,2008,26.1883,607363.414,Unimproved
SLE,Sierra Leone,total,Drinking water,2008,16.21905,987879.6281,Unimproved
SLE,Sierra Leone,rural,Drinking water,2008,19.77804,745957.0962,Unimproved
SLE,Sierra Leone,urban,Drinking water,2008,10.43122,241922.6375,Unimproved
SLE,Sierra Leone,total,Hygiene,2009,11.46946,717970.08,Basic service
SLE,Sierra Leone,rural,Hygiene,2009,5.9453,229009.0553,Basic service
SLE,Sierra Leone,urban,Hygiene,2009,20.30644,488961.0155,Basic service
SLE,Sierra Leone,total,Sanitation,2009,4.25988,266661.8511,Basic service
SLE,Sierra Leone,rural,Sanitation,2009,1.71265,65970.09456,Basic service
SLE,Sierra Leone,urban,Sanitation,2009,8.33468,200691.7651,Basic service
SLE,Sierra Leone,total,Drinking water,2009,43.54506,2725851.666,Basic service
SLE,Sierra Leone,rural,Drinking water,2009,32.69314,1259317.22,Basic service
SLE,Sierra Leone,urban,Drinking water,2009,60.90485,1466534.369,Basic service
SLE,Sierra Leone,total,Hygiene,2009,42.88711,2684665.206,Limited service
SLE,Sierra Leone,rural,Hygiene,2009,44.91876,1730239.956,Limited service
SLE,Sierra Leone,urban,Hygiene,2009,39.63707,954425.2811,Limited service
SLE,Sierra Leone,total,Sanitation,2009,30.3358,1898973.424,Limited service
SLE,Sierra Leone,rural,Sanitation,2009,19.75578,760978.9192,Limited service
SLE,Sierra Leone,urban,Sanitation,2009,47.26066,1137994.492,Limited service
SLE,Sierra Leone,total,Drinking water,2009,7.08544,443537.0654,Limited service
SLE,Sierra Leone,rural,Drinking water,2009,4.23884,163277.1558,Limited service
SLE,Sierra Leone,urban,Drinking water,2009,11.63913,280259.9056,Limited service
SLE,Sierra Leone,total,Hygiene,2009,45.64343,2857206.765,No handwashing facility
SLE,Sierra Leone,rural,Hygiene,2009,49.13593,1892682.233,No handwashing facility
SLE,Sierra Leone,urban,Hygiene,2009,40.05649,964524.5016,No handwashing facility
SLE,Sierra Leone,total,Sanitation,2009,21.71804,1359515.137,Open defecation
SLE,Sierra Leone,rural,Sanitation,2009,31.70657,1221315.114,Open defecation
SLE,Sierra Leone,urban,Sanitation,2009,5.73942,138200.0641,Open defecation
SLE,Sierra Leone,total,Drinking water,2009,26.13624,1636087.476,Surface water
SLE,Sierra Leone,rural,Drinking water,2009,38.81882,1495274.307,Surface water
SLE,Sierra Leone,urban,Drinking water,2009,5.84794,140813.2216,Surface water
SLE,Sierra Leone,total,Sanitation,2009,7.87634,493046.3968,Safely managed service
SLE,Sierra Leone,rural,Sanitation,2009,4.45185,171482.2923,Safely managed service
SLE,Sierra Leone,urban,Sanitation,2009,13.35449,321564.0992,Safely managed service
SLE,Sierra Leone,total,Drinking water,2009,6.95124,435136.9128,Safely managed service
SLE,Sierra Leone,rural,Drinking water,2009,4.19392,161546.9803,Safely managed service
SLE,Sierra Leone,urban,Drinking water,2009,11.36213,273589.9286,Safely managed service
SLE,Sierra Leone,total,Sanitation,2009,35.80993,2241645.182,Unimproved
SLE,Sierra Leone,rural,Sanitation,2009,42.37316,1632184.88,Unimproved
SLE,Sierra Leone,urban,Sanitation,2009,25.31075,609460.3833,Unimproved
SLE,Sierra Leone,total,Drinking water,2009,16.28202,1019228.884,Unimproved
SLE,Sierra Leone,rural,Drinking water,2009,20.05528,772515.6126,Unimproved
SLE,Sierra Leone,urban,Drinking water,2009,10.24595,246713.3325,Unimproved
SLE,Sierra Leone,total,Hygiene,2010,11.98874,771678.8995,Basic service
SLE,Sierra Leone,rural,Hygiene,2010,6.66443,262288.9172,Basic service
SLE,Sierra Leone,urban,Hygiene,2010,20.3671,509389.9675,Basic service
SLE,Sierra Leone,total,Sanitation,2010,4.5068,290088.9939,Basic service
SLE,Sierra Leone,rural,Sanitation,2010,1.85046,72827.72926,Basic service
SLE,Sierra Leone,urban,Sanitation,2010,8.68682,217261.2496,Basic service
SLE,Sierra Leone,total,Drinking water,2010,44.46521,2862091.28,Basic service
SLE,Sierra Leone,rural,Drinking water,2010,33.6995,1326296.18,Basic service
SLE,Sierra Leone,urban,Drinking water,2010,61.40617,1535794.993,Basic service
SLE,Sierra Leone,total,Hygiene,2010,40.51855,2608056.531,Limited service
SLE,Sierra Leone,rural,Hygiene,2010,42.38482,1668120.31,Limited service
SLE,Sierra Leone,urban,Hygiene,2010,37.58177,939936.2718,Limited service
SLE,Sierra Leone,total,Sanitation,2010,30.75416,1979552.194,Limited service
SLE,Sierra Leone,rural,Sanitation,2010,20.19694,794881.9857,Limited service
SLE,Sierra Leone,urban,Sanitation,2010,47.36704,1184670.187,Limited service
SLE,Sierra Leone,total,Drinking water,2010,7.13599,459322.4465,Limited service
SLE,Sierra Leone,rural,Drinking water,2010,4.31606,169865.0643,Limited service
SLE,Sierra Leone,urban,Drinking water,2010,11.57347,289457.3752,Limited service
SLE,Sierra Leone,total,Hygiene,2010,47.49271,3056962.568,No handwashing facility
SLE,Sierra Leone,rural,Hygiene,2010,50.95075,2005245.577,No handwashing facility
SLE,Sierra Leone,urban,Hygiene,2010,42.05113,1051717.025,No handwashing facility
SLE,Sierra Leone,total,Sanitation,2010,21.30096,1371078.766,Open defecation
SLE,Sierra Leone,rural,Sanitation,2010,31.26457,1230465.733,Open defecation
SLE,Sierra Leone,urban,Sanitation,2010,5.62218,140613.1049,Open defecation
SLE,Sierra Leone,total,Drinking water,2010,24.87473,1601111.48,Surface water
SLE,Sierra Leone,rural,Drinking water,2010,37.16843,1462820.929,Surface water
SLE,Sierra Leone,urban,Drinking water,2010,5.52932,138290.6393,Surface water
SLE,Sierra Leone,total,Sanitation,2010,8.33093,536236.6713,Safely managed service
SLE,Sierra Leone,rural,Sanitation,2010,4.79775,188823.0658,Safely managed service
SLE,Sierra Leone,urban,Sanitation,2010,13.89075,347413.5961,Safely managed service
SLE,Sierra Leone,total,Drinking water,2010,7.18277,462333.1022,Safely managed service
SLE,Sierra Leone,rural,Drinking water,2010,4.48349,176454.7491,Safely managed service
SLE,Sierra Leone,urban,Drinking water,2010,11.43036,285878.3469,Safely managed service
SLE,Sierra Leone,total,Sanitation,2010,35.10715,2259741.382,Unimproved
SLE,Sierra Leone,rural,Sanitation,2010,41.89027,1648656.287,Unimproved
SLE,Sierra Leone,urban,Sanitation,2010,24.43321,611085.1627,Unimproved
SLE,Sierra Leone,total,Drinking water,2010,16.34129,1051839.721,Unimproved
SLE,Sierra Leone,rural,Drinking water,2010,20.33252,800217.8349,Unimproved
SLE,Sierra Leone,urban,Drinking water,2010,10.06068,251621.9213,Unimproved
SLE,Sierra Leone,total,Hygiene,2011,12.50314,826755.8629,Basic service
SLE,Sierra Leone,rural,Hygiene,2011,7.38355,296608.8684,Basic service
SLE,Sierra Leone,urban,Hygiene,2011,20.42776,530147.0064,Basic service
SLE,Sierra Leone,total,Sanitation,2011,4.76144,314844.9834,Basic service
SLE,Sierra Leone,rural,Sanitation,2011,1.99359,80085.68843,Basic service
SLE,Sierra Leone,urban,Sanitation,2011,9.0458,234759.3112,Basic service
SLE,Sierra Leone,total,Drinking water,2011,45.37926,3000651.196,Basic service
SLE,Sierra Leone,rural,Drinking water,2011,34.70037,1393967.978,Basic service
SLE,Sierra Leone,urban,Drinking water,2011,61.90912,1606683.277,Basic service
SLE,Sierra Leone,total,Hygiene,2011,38.15363,2522865.181,Limited service
SLE,Sierra Leone,rural,Hygiene,2011,39.85088,1600872.168,Limited service
SLE,Sierra Leone,urban,Hygiene,2011,35.52646,921993.0472,Limited service
SLE,Sierra Leone,total,Sanitation,2011,31.15297,2059954.2,Limited service
SLE,Sierra Leone,rural,Sanitation,2011,20.61994,828335.1239,Limited service
SLE,Sierra Leone,urban,Sanitation,2011,47.45705,1231619.105,Limited service
SLE,Sierra Leone,total,Drinking water,2011,7.18242,474929.3974,Limited service
SLE,Sierra Leone,rural,Drinking water,2011,4.38912,176317.7005,Limited service
SLE,Sierra Leone,urban,Drinking water,2011,11.50618,298611.7037,Limited service
SLE,Sierra Leone,total,Hygiene,2011,49.34322,3262763.914,No handwashing facility
SLE,Sierra Leone,rural,Hygiene,2011,52.76557,2119675.33,No handwashing facility
SLE,Sierra Leone,urban,Hygiene,2011,44.04578,1143088.772,No handwashing facility
SLE,Sierra Leone,total,Sanitation,2011,20.88591,1381057.091,Open defecation
SLE,Sierra Leone,rural,Sanitation,2011,30.82258,1238191.373,Open defecation
SLE,Sierra Leone,urban,Sanitation,2011,5.50494,142865.7356,Open defecation
SLE,Sierra Leone,total,Drinking water,2011,23.62301,1562044.224,Surface water
SLE,Sierra Leone,rural,Drinking water,2011,35.51803,1426814.803,Surface water
SLE,Sierra Leone,urban,Drinking water,2011,5.21069,135229.4412,Surface water
SLE,Sierra Leone,total,Sanitation,2011,8.79874,581806.3032,Safely managed service
SLE,Sierra Leone,rural,Sanitation,2011,5.15651,207145.0792,Safely managed service
SLE,Sierra Leone,urban,Sanitation,2011,14.43654,374661.2323,Safely managed service
